Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1754,12/1/2025,12/6/2025,CUST767,Patrick Murphy,Consumer,PROD8135,Study Table,Furniture,North,Illinois,Lake Sara,10,2608,5,24776,15625.18,9150.82,Net Banking,Delivered,"Johnson, Robles and Garcia",jacqueline51@nelson.net,39,No,0
ORD1755,4/10/2024,4/12/2024,CUST567,Eric Wallace,Consumer,PROD9080,Headphones,Electronics,North,New Mexico,West Jennifer,1,3425,15,2911.25,1974.75,936.5,UPI,Pending,Buchanan Ltd,lgreen@bruce.com,17,No,0
ORD1756,8/28/2025,9/2/2025,CUST482,Charles Chavez,Corporate,PROD1731,Monitor,Electronics,North,Pennsylvania,West Michaeltown,10,1307,20,10456,8062.3,2393.7,Credit Card,Delivered,Johnson LLC,brittanyyoung@rose-bird.com,10,No,0
ORD1757,3/12/2025,3/17/2025,CUST353,Dawn Porter,Consumer,PROD3624,Dining Table,Furniture,East,Rhode Island,New Jennifer,2,2344,10,4219.2,2890.74,1328.46,Cash,Returned,Evans-Underwood,iromero@shields-marshall.com,14,No,0
ORD1758,9/17/2025,9/22/2025,CUST452,Juan Kane,Home Office,PROD5079,Dining Table,Furniture,West,Vermont,Port Evelyn,8,4519,5,34344.4,29526.04,4818.36,Credit Card,Pending,Rangel-Dennis,bassjerry@alvarez.org,42,No,0
ORD1759,2/8/2025,2/13/2025,CUST601,Ruben Gonzalez,Corporate,PROD1444,Calculator,Office Supplies,North,Tennessee,Ryanhaven,6,3277,5,18678.9,15975.43,2703.47,Credit Card,Delivered,"Hansen, Morris and Dunlap",kathleendeleon@gutierrez.com,44,No,0
ORD1760,5/27/2024,6/3/2024,CUST356,Amanda Wolf,Home Office,PROD3837,Keyboard,Electronics,North,Maine,Leeton,10,3620,15,30770,21727.48,9042.52,UPI,Pending,Adams-Miles,wyattwillie@contreras.com,23,No,0
ORD1761,9/9/2024,9/10/2024,CUST274,Adam Welch,Consumer,PROD6987,Mouse,Electronics,East,New Hampshire,Christinaburgh,6,304,20,1459.2,1023.71,435.49,Cash,Delivered,Hall Ltd,andrewandrews@simon.biz,9,Yes,27
ORD1762,1/21/2024,1/25/2024,CUST500,Nathan Malone,Corporate,PROD9995,Keyboard,Electronics,West,Texas,Schroederchester,1,1695,15,1440.75,1054.43,386.32,UPI,Cancelled,Phillips-Martinez,kimkimberly@lee.org,18,No,0
ORD1763,5/11/2024,5/15/2024,CUST255,Samantha Keller,Home Office,PROD4754,Mouse,Electronics,West,Vermont,Amyville,2,4234,5,8044.6,5421.5,2623.1,UPI,Delivered,Johnson and Sons,james17@long.org,48,No,0
ORD1764,7/16/2024,7/20/2024,CUST323,Ashley Farley,Corporate,PROD6848,Laptop,Electronics,West,Oregon,Michelleton,7,3960,15,23562,19670.87,3891.13,Cash,Returned,Nichols-Howard,michele84@brewer.org,34,No,0
ORD1765,7/14/2024,7/15/2024,CUST726,Brittney Dean,Corporate,PROD2548,File Folder,Office Supplies,North,Louisiana,Franklinport,6,4327,15,22067.7,19111.18,2956.52,Net Banking,Pending,"Delacruz, Cochran and Lopez",anthony26@wells.com,20,No,0
ORD1766,3/8/2025,3/10/2025,CUST618,Joshua Torres DDS,Home Office,PROD4461,File Folder,Office Supplies,West,Vermont,Port Sarah,10,2702,20,21616,16931.39,4684.61,Cash,Delivered,"Gonzalez, Moore and Williams",tracychristensen@gilbert.com,24,No,0
ORD1767,6/3/2025,6/9/2025,CUST700,Theresa Clark,Corporate,PROD5983,Juice Pack,Grocery,North,Iowa,Joshuaport,5,1534,0,7670,5631.69,2038.31,Credit Card,Cancelled,Ramirez-Mcconnell,peter21@harris-gardner.org,3,Yes,37
ORD1768,10/15/2024,10/18/2024,CUST625,Andrew Fisher,Corporate,PROD7489,Cooking Oil,Grocery,East,Kansas,Justinfort,8,2237,0,17896,13861.55,4034.45,Credit Card,Cancelled,Spencer Ltd,ethan97@moore.net,42,No,0
ORD1769,8/25/2025,8/29/2025,CUST821,Colin Price,Corporate,PROD6294,Stapler,Office Supplies,South,Mississippi,Julietown,7,2170,10,13671,8771.1,4899.9,Net Banking,Delivered,Moore Inc,victor17@wells-medina.org,7,Yes,32
ORD1770,12/7/2025,12/9/2025,CUST764,Robert Berry,Corporate,PROD9138,Pen,Office Supplies,South,Oklahoma,North James,5,4770,0,23850,19530.01,4319.99,Credit Card,Pending,Perez-Gonzalez,nicholas29@brown-cervantes.info,3,Yes,42
ORD1771,5/24/2024,5/25/2024,CUST170,Raymond Torres,Consumer,PROD6455,Dining Table,Furniture,North,Idaho,Kelleybury,10,3974,0,39740,33408.3,6331.7,Net Banking,Pending,Hale Inc,johnjones@duarte.org,0,Yes,24
ORD1772,12/9/2025,12/11/2025,CUST740,Amanda Patterson,Consumer,PROD8982,Rice Bag,Grocery,South,Rhode Island,West Ashley,1,2207,10,1986.3,1574.64,411.66,UPI,Delivered,"Mcbride, Coleman and Jackson",justin52@watkins-sparks.biz,32,No,0
ORD1773,5/23/2025,5/29/2025,CUST798,Danielle Allen,Corporate,PROD2087,Stapler,Office Supplies,West,Arizona,Port Alexander,9,4018,5,34353.9,28596.26,5757.64,Cash,Pending,Banks Ltd,martinezlee@hodges.com,14,No,0
ORD1774,12/19/2023,12/21/2023,CUST840,Desiree Villegas,Corporate,PROD1122,Juice Pack,Grocery,West,Iowa,Joycefort,9,3492,5,29856.6,21747.22,8109.38,Net Banking,Returned,"Johnson, Wilson and Beasley",gsandoval@greer-page.com,5,Yes,21
ORD1775,7/7/2024,7/13/2024,CUST550,Teresa Watkins,Consumer,PROD7481,Sofa,Furniture,East,Utah,Branchside,8,1564,5,11886.4,7716.42,4169.98,UPI,Pending,"Lee, White and Robbins",reyesomar@rojas.net,16,No,0
ORD1776,9/2/2024,9/3/2024,CUST986,Margaret Weaver,Corporate,PROD1395,Mouse,Electronics,East,South Carolina,Georgeton,5,4682,20,18728,11431.98,7296.02,UPI,Returned,Armstrong PLC,vhoward@taylor.com,36,No,0
ORD1777,6/29/2025,7/4/2025,CUST356,Nicole Martin,Consumer,PROD6284,Dining Table,Furniture,South,Wisconsin,West Kristinport,6,4201,10,22685.4,14131.32,8554.08,Credit Card,Cancelled,Mueller PLC,joyceleroy@woods-kennedy.com,43,No,0
ORD1778,6/14/2025,6/18/2025,CUST811,Mrs. Shirley Lucas MD,Home Office,PROD7676,Stapler,Office Supplies,East,Oklahoma,North Joel,3,792,5,2257.2,1397.92,859.28,Net Banking,Cancelled,Harper-Manning,emann@smith.com,48,No,0
ORD1779,6/13/2025,6/20/2025,CUST941,Sandra Smith,Corporate,PROD9319,Notebook,Office Supplies,East,Massachusetts,Michelefurt,9,737,0,6633,5410.73,1222.27,Cash,Returned,Anderson Group,vmoss@nash.org,17,No,0
ORD1780,12/8/2025,12/11/2025,CUST977,Kayla Fisher,Corporate,PROD1969,Sofa,Furniture,East,Michigan,Simonburgh,1,2151,15,1828.35,1390.34,438.01,Net Banking,Returned,Parker LLC,johnnymacias@lee.net,50,No,0
ORD1781,1/2/2025,1/7/2025,CUST213,Steven Tucker,Consumer,PROD1573,Dining Table,Furniture,North,Mississippi,Priceville,9,432,10,3499.2,2780.65,718.55,Cash,Cancelled,Maxwell-Jimenez,ryan21@davis.com,17,No,0
ORD1782,9/4/2025,9/11/2025,CUST271,Theresa Bailey,Home Office,PROD2744,Keyboard,Electronics,North,Georgia,East Stacy,1,4687,15,3983.95,3020.62,963.33,UPI,Delivered,Gonzales and Sons,christinewong@burch-ortiz.biz,20,No,0
ORD1783,2/22/2024,2/26/2024,CUST674,Jerry Mcclain,Corporate,PROD5700,Office Chair,Furniture,West,Idaho,New Caitlyn,5,3777,5,17940.75,16058.19,1882.56,Cash,Returned,Johnson-Aguilar,nathan73@chaney.com,22,No,0
ORD1784,10/29/2025,11/5/2025,CUST712,Jeremy Black,Corporate,PROD2516,Sugar,Grocery,East,South Dakota,West Colleenfurt,8,4875,0,39000,25841.34,13158.66,Net Banking,Delivered,Schmidt-Miller,pamela04@adams.info,1,Yes,49
ORD1785,11/14/2025,11/18/2025,CUST263,Rachel Yoder,Home Office,PROD5576,Notebook,Office Supplies,West,Alaska,East Brandonfurt,5,674,15,2864.5,2303.2,561.3,Cash,Delivered,Cooley LLC,kenneth09@david-baker.com,27,No,0
ORD1786,12/4/2024,12/6/2024,CUST672,Martin Watkins,Corporate,PROD9492,Sofa,Furniture,North,Oklahoma,South Heatherberg,10,2655,10,23895,17505.09,6389.91,UPI,Delivered,Hernandez-Burns,sandrawebb@miller.net,32,No,0
ORD1787,11/3/2025,11/10/2025,CUST495,Justin Andrews,Home Office,PROD1634,Keyboard,Electronics,North,Utah,Wilsonmouth,10,3005,10,27045,22828.34,4216.66,UPI,Cancelled,"Jacobson, Romero and Rodriguez",graysean@brown.org,19,No,0
ORD1788,11/8/2024,11/15/2024,CUST816,Pamela Crosby,Home Office,PROD6330,Rice Bag,Grocery,North,West Virginia,East Lisa,5,4473,15,19010.25,12946.21,6064.04,Credit Card,Delivered,Lyons Group,klambert@johnson.org,31,No,0
ORD1789,4/4/2024,4/6/2024,CUST929,Allison Patterson,Home Office,PROD5529,Office Chair,Furniture,West,Colorado,Lake Sarahview,9,2015,15,15414.75,13422.08,1992.67,UPI,Returned,Morse-Aguilar,matthew29@grant.com,43,No,0
ORD1790,6/8/2025,6/10/2025,CUST652,Mary Jones,Corporate,PROD6471,Pen,Office Supplies,West,Virginia,Vincentchester,7,812,20,4547.2,3994.93,552.27,Net Banking,Delivered,"Velasquez, Little and Patton",corybowen@cox.info,16,No,0
ORD1791,8/30/2024,9/5/2024,CUST739,Kevin Cohen,Home Office,PROD9260,Headphones,Electronics,South,New Hampshire,New Eric,5,1224,15,5202,3668.04,1533.96,Cash,Cancelled,Reeves-Crawford,griffinkelsey@berry-stewart.com,0,Yes,41
ORD1792,7/16/2025,7/17/2025,CUST764,Jordan Lyons,Home Office,PROD7192,Laptop,Electronics,North,Utah,Deborahport,4,3423,5,13007.4,10144.62,2862.78,UPI,Pending,Smith-Rowe,weberrachel@hart.com,6,Yes,50
ORD1793,1/24/2024,1/30/2024,CUST783,Daniel Edwards,Corporate,PROD8954,Cooking Oil,Grocery,North,Connecticut,Ericaland,2,661,5,1255.9,1061.46,194.44,Net Banking,Pending,Drake-Frost,iallen@martin.net,4,Yes,40
ORD1794,5/15/2025,5/22/2025,CUST628,Spencer Matthews,Corporate,PROD2928,Office Chair,Furniture,West,South Dakota,Sharonport,7,1142,10,7194.6,5070.48,2124.12,Credit Card,Returned,"Stein, Bailey and Ross",stephencummings@mcdaniel.net,50,No,0
ORD1795,9/12/2024,9/15/2024,CUST695,Amber Ferguson DVM,Corporate,PROD5381,Sugar,Grocery,East,Illinois,South Bethbury,5,4341,10,19534.5,17139.29,2395.21,Net Banking,Delivered,Morgan LLC,brittneyhicks@douglas-strong.org,13,No,0
ORD1796,10/19/2025,10/23/2025,CUST442,Kristin Hernandez,Home Office,PROD7871,Keyboard,Electronics,West,Washington,Melvinfurt,2,1210,15,2057,1308.23,748.77,Net Banking,Cancelled,"Haas, Davis and Gonzalez",ryanwarren@friedman-anderson.com,9,Yes,36
ORD1797,4/4/2025,4/9/2025,CUST913,John Black,Consumer,PROD2464,Notebook,Office Supplies,West,Florida,Gonzalezside,7,4049,0,28343,25446.92,2896.08,Cash,Returned,Clark-Elliott,fhale@frazier.com,45,No,0
ORD1798,2/10/2025,2/17/2025,CUST216,Andrew Hill,Home Office,PROD8846,Calculator,Office Supplies,South,West Virginia,Jameshaven,9,3220,15,24633,19628.1,5004.9,UPI,Cancelled,Bradley-Brown,catherine70@ford.com,17,No,0
ORD1799,9/11/2024,9/13/2024,CUST253,Monica Taylor,Consumer,PROD6125,Notebook,Office Supplies,East,Florida,Rogerland,10,1712,15,14552,9480.81,5071.19,Cash,Delivered,Jimenez and Sons,johnsontimothy@shelton-rodriguez.com,16,No,0
ORD1800,5/23/2024,5/24/2024,CUST297,Tristan Alvarez,Corporate,PROD4037,Juice Pack,Grocery,North,Mississippi,Port Blakefort,1,3887,15,3303.95,2709.27,594.68,Cash,Returned,"Davis, Manning and Holloway",douglasstone@miller.com,49,No,0
ORD1801,3/30/2024,4/2/2024,CUST442,Eric Sanchez,Home Office,PROD4728,Sofa,Furniture,West,North Dakota,South Staceyberg,5,131,15,556.75,492.46,64.29,Credit Card,Cancelled,Franklin-Johnson,calvin06@miller.info,33,No,0
ORD1802,9/6/2024,9/7/2024,CUST841,Peggy Fernandez,Home Office,PROD4059,Headphones,Electronics,East,Colorado,Travisstad,9,1604,0,14436,9869.8,4566.2,Cash,Cancelled,Smith Inc,joseph11@becker.com,6,Yes,33
ORD1803,12/3/2024,12/7/2024,CUST824,Jacqueline Jackson,Home Office,PROD5037,Study Table,Furniture,South,New Hampshire,South Anita,5,4561,15,19384.25,12572.44,6811.81,UPI,Returned,Lee-Salazar,sarahgibson@beasley.com,22,No,0
ORD1804,7/21/2025,7/23/2025,CUST899,Kevin Walker PhD,Consumer,PROD7533,Bookshelf,Furniture,South,Wisconsin,Port Katieton,9,608,20,4377.6,3319.57,1058.03,UPI,Delivered,Powell-Cohen,brittany54@blanchard-miller.com,26,No,0
ORD1805,11/30/2025,12/6/2025,CUST852,Lori Hall,Corporate,PROD6830,Monitor,Electronics,West,Washington,South Ericmouth,10,1179,20,9432,8355.18,1076.82,Net Banking,Delivered,Mercer-Gibbs,ashleymartinez@hamilton.com,33,No,0
ORD1806,7/21/2025,7/22/2025,CUST681,Laura Miller,Consumer,PROD2806,Pen,Office Supplies,North,Nevada,Tanyamouth,7,1854,20,10382.4,6883.05,3499.35,Credit Card,Cancelled,Macdonald PLC,ylewis@williams.org,6,Yes,45
ORD1807,9/28/2025,9/29/2025,CUST234,Lance Mcfarland,Home Office,PROD2743,Office Chair,Furniture,South,Illinois,West Margarethaven,6,3512,15,17911.2,13163.83,4747.37,Net Banking,Cancelled,Perkins-Jones,gutierrezdarren@henson-johnson.net,45,No,0
ORD1808,11/22/2025,11/24/2025,CUST424,Barbara Drake,Corporate,PROD7594,Mouse,Electronics,North,North Dakota,Darylview,6,4511,0,27066,22286.51,4779.49,UPI,Pending,Green PLC,bradleyamanda@peters.com,37,No,0
ORD1809,9/27/2024,10/3/2024,CUST840,Thomas Anderson,Home Office,PROD6616,Rice Bag,Grocery,South,Kansas,Gonzalezfort,2,2327,10,4188.6,2868.79,1319.81,Net Banking,Returned,Gray PLC,teresasalazar@ray.org,50,No,0
ORD1810,7/10/2025,7/17/2025,CUST107,Ricardo Taylor,Home Office,PROD6328,Rice Bag,Grocery,East,Washington,Wardport,1,1054,0,1054,819.03,234.97,Cash,Pending,Hubbard-Wallace,lbrown@cuevas-kim.com,27,No,0
ORD1811,4/13/2025,4/19/2025,CUST338,Jessica Donaldson,Home Office,PROD5598,Dining Table,Furniture,North,Vermont,North Joseland,2,4823,5,9163.7,5982.72,3180.98,UPI,Delivered,"Harrison, Stout and Cooper",aprilanderson@hayes-harris.com,21,No,0
ORD1812,9/26/2024,9/27/2024,CUST881,Sean Decker,Corporate,PROD1782,Juice Pack,Grocery,South,New York,East Nancyview,4,235,5,893,582.08,310.92,Cash,Pending,Jones-Harris,rodriguezchristopher@williams.com,15,No,0
ORD1813,10/2/2024,10/3/2024,CUST797,Douglas Hansen,Home Office,PROD8223,Stapler,Office Supplies,West,Wisconsin,Laurafort,3,3977,0,11931,8329.66,3601.34,UPI,Cancelled,Figueroa-Lowe,kelly15@rogers-baker.com,45,No,0
ORD1814,4/22/2024,4/26/2024,CUST951,Linda Wagner,Home Office,PROD8686,Keyboard,Electronics,East,Idaho,Derrickborough,9,2486,20,17899.2,10914.15,6985.05,Net Banking,Cancelled,"Decker, Bradshaw and Carter",cooklaura@coffey.org,16,No,0
ORD1815,4/23/2025,4/27/2025,CUST858,David Cunningham,Home Office,PROD7709,Bookshelf,Furniture,North,Alaska,Ericaton,9,314,10,2543.4,2158.74,384.66,UPI,Pending,Blair-Mcintosh,sandra55@schmidt-bell.com,3,Yes,21
ORD1816,12/16/2024,12/19/2024,CUST871,Charles Peterson,Home Office,PROD2707,Headphones,Electronics,East,Kentucky,Port Evelynmouth,10,3439,10,30951,27066.69,3884.31,Credit Card,Cancelled,"Turner, Turner and Gonzalez",nicholashodges@thomas-brown.com,2,Yes,33
ORD1817,8/21/2025,8/26/2025,CUST613,Thomas Moon,Corporate,PROD9645,Mouse,Electronics,North,Iowa,Howellfurt,7,616,0,4312,3011.25,1300.75,UPI,Returned,Bennett-Mckinney,james48@velasquez-anderson.org,6,Yes,23
ORD1818,6/21/2024,6/28/2024,CUST903,Melissa Perkins,Home Office,PROD7417,Sugar,Grocery,West,Oklahoma,Lake Kevinton,9,1949,20,14032.8,11544.84,2487.96,Credit Card,Cancelled,Mitchell LLC,andersonlinda@simmons.com,8,Yes,36
ORD1819,8/29/2025,9/3/2025,CUST286,Seth Parrish,Home Office,PROD5681,Keyboard,Electronics,East,Wisconsin,Port Troy,8,2893,5,21986.8,15537.85,6448.95,Net Banking,Cancelled,"Harris, Zhang and Bryant",cmendoza@barr.biz,27,No,0
ORD1820,7/18/2025,7/20/2025,CUST800,Pamela Johnson,Home Office,PROD9904,Office Chair,Furniture,South,Texas,Bakertown,4,2256,10,8121.6,5022.07,3099.53,Credit Card,Pending,May-Evans,alexanderandrews@stewart.net,43,No,0
ORD1821,4/10/2024,4/11/2024,CUST720,Eric Solis,Home Office,PROD5905,Pen,Office Supplies,East,New Jersey,Jonesbury,1,106,0,106,78.34,27.66,Cash,Pending,"Hudson, Wilson and Lewis",tvalenzuela@powers.com,41,No,0
ORD1822,1/11/2024,1/16/2024,CUST421,Kristi Becker,Corporate,PROD8519,Sugar,Grocery,South,Florida,East William,9,864,5,7387.2,5822.06,1565.14,UPI,Pending,Powell Ltd,maciasrebecca@morales-lewis.com,48,No,0
ORD1823,8/2/2024,8/5/2024,CUST900,Jennifer Chandler,Corporate,PROD2699,Snacks,Grocery,East,New Mexico,Bethmouth,8,131,5,995.6,680.39,315.21,Net Banking,Returned,"Potter, Wheeler and May",joseph65@evans.com,46,No,0
ORD1824,12/18/2024,12/24/2024,CUST256,Tina Randolph,Consumer,PROD8113,Sugar,Grocery,East,Wisconsin,Eddieton,6,3027,10,16345.8,9951.19,6394.61,UPI,Returned,Warner-Wilson,sheliaboyd@gonzalez.biz,46,No,0
ORD1825,3/15/2025,3/20/2025,CUST667,Victoria Burns,Corporate,PROD7301,Pen,Office Supplies,West,Maine,Port Louisstad,5,1794,5,8521.5,7242.42,1279.08,Credit Card,Cancelled,Harrington Ltd,heather77@hernandez-cox.biz,42,No,0
ORD1826,1/3/2024,1/10/2024,CUST978,Michael White,Consumer,PROD3092,Office Chair,Furniture,North,Oklahoma,Stevensonborough,7,3136,20,17561.6,14882.49,2679.11,Cash,Returned,Page-Livingston,josejames@velazquez.com,44,No,0
ORD1827,4/16/2025,4/17/2025,CUST410,Alyssa Miller,Home Office,PROD2483,Office Chair,Furniture,West,Ohio,Annview,5,3210,10,14445,12227.05,2217.95,UPI,Delivered,Hubbard Inc,estesemily@lopez.biz,45,No,0
ORD1828,7/10/2025,7/13/2025,CUST754,Shannon Norton,Home Office,PROD7265,Sofa,Furniture,North,Arkansas,Justinchester,8,3164,15,21515.2,16296.84,5218.36,UPI,Pending,Meyer PLC,dawn65@ray-romero.info,28,No,0
ORD1829,9/25/2024,9/26/2024,CUST993,Craig Dougherty,Consumer,PROD5103,Bookshelf,Furniture,South,Maryland,North Edgarville,3,1679,5,4785.15,4062.67,722.48,Net Banking,Delivered,Flores-Meyers,ryan84@daniels-simon.com,26,No,0
ORD1830,2/23/2024,2/25/2024,CUST749,Andrea Blanchard,Consumer,PROD3454,Keyboard,Electronics,West,Arkansas,Dayhaven,2,499,0,998,821.02,176.98,Cash,Cancelled,Coleman-Fuller,yhull@young.com,5,Yes,24
ORD1831,1/30/2024,2/5/2024,CUST415,Tracey Cooley,Home Office,PROD9602,Pen,Office Supplies,North,Iowa,Port Jennifer,1,662,20,529.6,352.04,177.56,Cash,Delivered,"Mills, Griffin and Cook",ffrazier@armstrong-mcconnell.com,1,Yes,46
ORD1832,11/13/2025,11/16/2025,CUST262,Kimberly Wade,Consumer,PROD9932,Monitor,Electronics,North,Delaware,West Jennifer,9,1161,15,8881.65,7720.45,1161.2,Cash,Delivered,"Houston, Jones and Price",patriciagaines@armstrong.com,32,No,0
ORD1833,5/3/2024,5/9/2024,CUST603,David Skinner,Consumer,PROD9948,Monitor,Electronics,South,Maryland,Amytown,4,621,20,1987.2,1576.72,410.48,UPI,Pending,Griffin Ltd,cooperjoseph@nelson.com,7,Yes,28
ORD1834,5/12/2025,5/13/2025,CUST527,Kendra Cox,Corporate,PROD4078,Laptop,Electronics,North,Louisiana,Nielsenshire,5,444,10,1998,1468.17,529.83,UPI,Returned,Peterson-Holder,clementslauren@hicks.org,43,No,0
ORD1835,3/19/2025,3/23/2025,CUST737,Gary Gonzalez,Corporate,PROD3474,Notebook,Office Supplies,South,Connecticut,Michaelland,1,931,0,931,765.07,165.93,Cash,Returned,Fields Ltd,wrightnicholas@martinez-hart.org,46,No,0
ORD1836,10/21/2024,10/23/2024,CUST417,Stephen Smith,Corporate,PROD5238,Study Table,Furniture,West,Oregon,Alisonfort,2,2376,10,4276.8,3535.03,741.77,UPI,Pending,Gonzalez-Bonilla,adam19@arnold-schneider.com,23,No,0
ORD1837,5/23/2024,5/29/2024,CUST180,Makayla Medina,Corporate,PROD7747,Calculator,Office Supplies,North,North Carolina,Lowehaven,10,2587,0,25870,22038.14,3831.86,Net Banking,Cancelled,"Williams, Martinez and Harper",hancocknathan@rodriguez.info,20,No,0
ORD1838,11/20/2024,11/21/2024,CUST555,Darryl Hall,Consumer,PROD9364,File Folder,Office Supplies,North,Mississippi,Smithshire,9,2479,0,22311,15597.8,6713.2,UPI,Pending,Dominguez Group,mcleangregory@hobbs.com,4,Yes,41
ORD1839,1/3/2024,1/5/2024,CUST398,Aaron Young,Corporate,PROD3475,Sofa,Furniture,North,Iowa,Randyville,4,3635,0,14540,9235.64,5304.36,Credit Card,Cancelled,"Willis, Goodman and Thomas",ronaldmathews@tucker.com,36,No,0
ORD1840,2/27/2024,2/29/2024,CUST446,Jonathan Pierce,Home Office,PROD7763,Sofa,Furniture,South,Alabama,Port Robert,4,1050,10,3780,3105.97,674.03,UPI,Returned,Stewart LLC,jasonhunter@smith-meza.com,42,No,0
ORD1841,12/20/2023,12/21/2023,CUST561,Kevin Fox,Consumer,PROD3314,Stapler,Office Supplies,East,Illinois,West David,7,4325,0,30275,22988.68,7286.32,Cash,Delivered,"Wallace, Smith and Garcia",jacksoncynthia@henry.com,25,No,0
ORD1842,8/24/2025,8/25/2025,CUST379,Jeremy Marshall,Home Office,PROD1906,Juice Pack,Grocery,South,Texas,Jocelynton,8,2386,10,17179.2,10424.83,6754.37,Cash,Delivered,Williams PLC,ernestbest@johnson.net,29,No,0
ORD1843,3/28/2024,4/2/2024,CUST367,Karen Hudson,Home Office,PROD7810,Notebook,Office Supplies,South,Rhode Island,Port Mark,9,1546,10,12522.6,10814.71,1707.89,Net Banking,Cancelled,Kidd Group,donaldsonmatthew@bishop-bennett.com,32,No,0
ORD1844,2/29/2024,3/4/2024,CUST693,Gerald Cooper,Home Office,PROD8265,Study Table,Furniture,West,New York,Oliverhaven,5,790,0,3950,2977.72,972.28,Net Banking,Cancelled,"Ward, Norris and Avila",denise50@morris.com,18,No,0
ORD1845,4/20/2025,4/22/2025,CUST484,Mr. Mark Bennett PhD,Home Office,PROD3086,Calculator,Office Supplies,North,Wisconsin,West Stevenchester,1,3811,15,3239.35,2556.48,682.87,UPI,Cancelled,Shelton Ltd,anthonyfaulkner@wheeler.com,36,No,0
ORD1846,4/9/2025,4/13/2025,CUST606,Douglas Hill,Consumer,PROD8726,Juice Pack,Grocery,North,Arkansas,Mckenzieton,1,2684,0,2684,1880.7,803.3,Cash,Pending,Morgan Inc,jamiesheppard@brown-scott.org,21,No,0
ORD1847,12/17/2023,12/19/2023,CUST894,Shelly Arias,Consumer,PROD2005,Monitor,Electronics,South,Wisconsin,East Ian,2,882,10,1587.6,1149.85,437.75,Cash,Returned,Perry-Pham,rebeccaramirez@french.com,39,No,0
ORD1848,2/20/2025,2/24/2025,CUST902,David Joseph,Corporate,PROD4525,Sugar,Grocery,South,Michigan,Sandraville,8,3405,0,27240,17466.58,9773.42,Net Banking,Cancelled,Olson LLC,connerricardo@sanchez-hogan.com,38,No,0
ORD1849,2/6/2025,2/8/2025,CUST205,Amanda Harper,Corporate,PROD3650,Study Table,Furniture,South,South Carolina,Batesburgh,8,1960,5,14896,10977.13,3918.87,Cash,Pending,"Stevens, Jackson and Franklin",murraypatricia@king-mendoza.net,25,No,0
ORD1850,6/14/2025,6/17/2025,CUST744,Joshua Martin,Consumer,PROD1076,Study Table,Furniture,West,New Hampshire,Harpertown,9,2751,15,21045.15,13944.47,7100.68,UPI,Returned,Andrews Ltd,riveraholly@copeland-thornton.com,27,No,0
ORD1851,7/24/2025,7/29/2025,CUST970,Kristina Jones,Consumer,PROD6060,Pen,Office Supplies,North,Hawaii,Beckymouth,2,2264,20,3622.4,2781.25,841.15,UPI,Cancelled,Logan Ltd,jeffreydean@fry.com,41,No,0
ORD1852,5/9/2024,5/14/2024,CUST411,Kayla Allison,Consumer,PROD8731,Laptop,Electronics,East,Massachusetts,Cooperland,3,2734,10,7381.8,6058.28,1323.52,Cash,Pending,"Vaughan, Wood and Brown",stonejames@york-johnson.com,15,No,0
ORD1853,5/16/2025,5/22/2025,CUST658,David Acevedo,Home Office,PROD6243,Pen,Office Supplies,South,Georgia,Salasborough,4,1940,15,6596,5326.12,1269.88,Credit Card,Delivered,Taylor-Hawkins,jillian24@bradford.com,46,No,0
ORD1854,9/14/2024,9/16/2024,CUST810,Melissa Garrett,Home Office,PROD6695,Study Table,Furniture,West,Florida,Port Troy,2,4926,15,8374.2,6506.01,1868.19,Net Banking,Cancelled,Nichols Inc,phowell@wise.com,23,No,0
ORD1855,12/6/2024,12/7/2024,CUST312,Michael Cochran,Consumer,PROD4917,Rice Bag,Grocery,East,Wisconsin,Wardtown,4,2613,0,10452,8704.2,1747.8,Net Banking,Returned,"Fernandez, Morrow and Williams",matabobby@davis.net,25,No,0
ORD1856,5/17/2025,5/23/2025,CUST150,Gary Watkins,Consumer,PROD6043,Dining Table,Furniture,East,Maryland,Christopherfort,8,903,0,7224,5741.97,1482.03,Credit Card,Returned,Charles PLC,williamsscott@james-johnston.net,49,No,0
ORD1857,11/23/2024,11/28/2024,CUST886,Harry Scott,Consumer,PROD9973,Keyboard,Electronics,North,Iowa,Steinborough,2,4320,20,6912,4218.59,2693.41,Cash,Cancelled,Gentry-Terry,daviscynthia@smith.com,2,Yes,45
ORD1858,11/1/2025,11/5/2025,CUST342,James Russell,Corporate,PROD8257,Monitor,Electronics,North,Oregon,Coltonton,10,458,0,4580,4118.26,461.74,Net Banking,Returned,Roy-Kirby,davidleonard@howe-gordon.com,2,Yes,34
ORD1859,7/15/2024,7/16/2024,CUST835,Destiny Lee,Consumer,PROD8284,Calculator,Office Supplies,East,Wyoming,Harrisstad,4,1580,15,5372,4482.3,889.7,Net Banking,Cancelled,Frye-Graham,guerreroelizabeth@richardson.com,14,No,0
